Thu May 28 23:22:52 PDT 2009,says happy birthday philip.  http://plurk.com/p/wxl30
Thu May 28 23:22:53 PDT 2009,Thanks everyone  I am feeling a bit better but still anxious 
Thu May 28 23:22:53 PDT 2009,@LonelyxSuicide go to fuckmylife.com..lol it'll cheer you up some 
Thu May 28 23:22:53 PDT 2009,"@grimp Don't worry - with my gym membership officially canceled, you'll see more of me at the JW.    Just lemme know when!"
Thu May 28 23:22:53 PDT 2009,"@AndrewKungPhoto workin on it, the new mix is blazin! "
Thu May 28 23:22:54 PDT 2009,Is living it up in Hawaii 
Thu May 28 23:22:54 PDT 2009,@chelseabird i almost did that to document all the chai tea i've tried at different places 
Thu May 28 23:22:55 PDT 2009,"Haha. Tommarow, I'm gonna tell the seniors. I dislike &quot; I'm so glad I don't need to see you everyday anymore &quot; "
Thu May 28 23:22:55 PDT 2009,@bobbydeyoe i am doing great. lol Thank you. Yeah you do know me we use to talk all the time on Myspace.Thanks you 
Thu May 28 23:22:55 PDT 2009,I want this! http://trg.li/6H *sekalian bikin @Samsara makin sakaw* 
Thu May 28 23:22:56 PDT 2009,@theriddlefam Well the goodness was sorta short lived. He was up again an hour or so later.  Does Claire still nurse during the night?
Thu May 28 23:22:56 PDT 2009,is watching BOYS BEFORE FLOWERS D i LOVE kim bum 
Thu May 28 23:22:56 PDT 2009,"ok last day at work for this week,... than i have a loooong weekend! "
Thu May 28 23:22:56 PDT 2009,"Oh man, I just remembered... term 1 is now over! I'm on holidays! Hooray! "
Thu May 28 23:22:57 PDT 2009,@addyx21 
Thu May 28 23:22:57 PDT 2009,@ElementsOfJazz can't remember if i do (Tyner) but have seen live coupla times...&amp; J played after-party for dinner honoring him recently. 
Thu May 28 23:22:58 PDT 2009,Wish i was still i'm Miami on Vacation...Naw...make that W.Palm beach 
Thu May 28 23:22:58 PDT 2009,@Realiztik1 I seriously hope they doooo...hehe it would make my life that much better 
Thu May 28 23:22:59 PDT 2009,@PerezHilton Very cool for you!  How exciting!  I am sitting here eating more Jays BBQ chips!  So not fair! 
Thu May 28 23:22:59 PDT 2009,"Just finished listening to Cherry Martinez. Luved the topic tonite. As always, the topics are off the chain. "
Thu May 28 23:23:00 PDT 2009,@SpudHusker heh...exactly like that!! 
Thu May 28 23:23:00 PDT 2009,@smilingme76 haha thanks 
Thu May 28 23:23:00 PDT 2009,"@evalltimelow ha its 12 here,  brrrr  ha"
Thu May 28 23:23:01 PDT 2009,Going on a cookie hunt with @RebeccaBlack_ :giggles: See you all tomorrow! 
Thu May 28 23:23:01 PDT 2009,@escentz you are officially a freak.  talk to you soon!
Thu May 28 23:23:02 PDT 2009,@annoyatron  well then thanks!
Thu May 28 23:23:02 PDT 2009,"is late to office, after a minor bike accident "
Thu May 28 23:23:03 PDT 2009,"@thelittlevoice Hahha, no. But he did bring a field mouse to the door today. It is fine "
Thu May 28 23:23:03 PDT 2009,"@zombietwitch lol, well, we could do Japanese food sometime soon with the other Finches alright? (: katsu-don! "
Thu May 28 23:23:04 PDT 2009,@xamberphillipsx thank you haha i cant believe i did it 
Thu May 28 23:23:04 PDT 2009,Also excited for roommates.com  Portland here I comeee
Thu May 28 23:23:05 PDT 2009,yayyy matt is home for two weeks  he called me and surprised me we might be going away for the weekend next weekend
Thu May 28 23:23:05 PDT 2009,Getting Take That psyched. A week tomorrow 
Thu May 28 23:23:06 PDT 2009,"@lovehound @shygamer  Thank you, thank you very much! "
Thu May 28 23:23:06 PDT 2009,Hitting the gym for some work out today 
Thu May 28 23:23:06 PDT 2009,hey budy 
Thu May 28 23:23:07 PDT 2009,"is following nicole richie on twitter - HEY, HOT MAMA!!  http://myloc.me/1XJn"
Thu May 28 23:23:07 PDT 2009,@immanuella thanks to u yg meluangkan wkt sbntr utk diriku hehehe. hope u hv a wonderful weekend 
Thu May 28 23:23:07 PDT 2009,"is going to sleep with her furry little snuggle bug, Bagel! "
Thu May 28 23:23:08 PDT 2009,@Mette_Schramm  very fine!English has always  my prefer language but I never had the opportunity to learn &quot;good English&quot;. Perhaps now?
Thu May 28 23:23:08 PDT 2009,OMGJesus: have I ever told you that your user name makes me smile everytime I see it? Plus the Obama-like pic = awesome 
Thu May 28 23:23:09 PDT 2009,On my way to the meeting point... 2day we gonna shoot em up lol... Paint ballin day 
Thu May 28 23:23:09 PDT 2009,@metaphysical1 I'm going to require another cock flash if you don't watch out!!! 
Thu May 28 23:23:09 PDT 2009,Ready ready ready 
Thu May 28 23:23:12 PDT 2009,"@Skeecha Or you could leave now, visit the bottle-o and sink one on the way home  C'mon, it's Friday (my excuse for everything today)!"
Thu May 28 23:23:13 PDT 2009,"@ispin lol, you're well on your way, if not through sheer persistence.  "
Thu May 28 23:23:14 PDT 2009,Fanboys was really really good 
Thu May 28 23:23:14 PDT 2009,@atrocity79 yup!!! Already!! 
Thu May 28 23:23:15 PDT 2009,"@hawaii  LAMO, too bad he's not an actual clone, we can use more like ya "
Thu May 28 23:23:15 PDT 2009,gonna get ready for work so that when everyone else wakes up i can be sitting there like &quot;jesus christ your lazy..&quot; just to wind them up 
Thu May 28 23:23:15 PDT 2009,@mastrosiani just spreading some love my man 
Thu May 28 23:23:15 PDT 2009,"@msnono also id def go for frozen custard right now. why isnt shake shack open late? perfect drunk food. like chix&amp;rice, which i just ate "
Thu May 28 23:23:16 PDT 2009,"I totally just grabbed my blanket &amp; chi chi &amp; slid onto my trampoline. Never random, always serious "
Thu May 28 23:23:16 PDT 2009,@KnightsofGuild Cool! ya have green shirts! I have an odd obsession with green. not sure why.  well gotta try sleep. have a great nite!
Thu May 28 23:23:16 PDT 2009,"@nickwiz I was already working on this issue w that dept, so she said to call her directly with any other issues. I guess I will! "
Thu May 28 23:23:18 PDT 2009,@Trauron lol I know! 
Thu May 28 23:23:16 PDT 2009,Going out soon. Maybe I can go Ikea for a while later.. I wonder if they have brownies! 
Thu May 28 23:23:17 PDT 2009,Headed to cha cha cha's in silverlake to meet up with Yasi 
Thu May 28 23:23:17 PDT 2009,@MyInnerCougar sleep well  
Thu May 28 23:23:17 PDT 2009,@sweetdreamer I love the iphone too :p lol 
Thu May 28 23:23:17 PDT 2009,"haha zack (not merrick, boo) requested me. and i have not even added any hustlers yet. hahah. ACCEPT. "
Thu May 28 23:23:18 PDT 2009,"@ddlovato you're adorkable   (yeah, aDORKable xD)"
Thu May 28 23:23:18 PDT 2009,good morning.. kinda..at my english lesson. did some kinda test... peace out  um.
Thu May 28 23:23:18 PDT 2009,@bellafira woah hang there....you can do it 
Thu May 28 23:23:19 PDT 2009,"wooooo! bbq today! well excited, drink and good food and some games, defo going to win the sack race this year! "
Thu May 28 23:23:19 PDT 2009,This should wake you all up  ? http://blip.fm/~78qov
Thu May 28 23:23:20 PDT 2009,thank god its the weekend... algebra exam was easy 
Thu May 28 23:23:20 PDT 2009,"@jamesmalfitano buff! hotel address, plz "
Thu May 28 23:23:20 PDT 2009,@jun6lee I'm Woohoooing with you 
Thu May 28 23:23:20 PDT 2009,i agree with pandar... question mark? 
Thu May 28 23:23:21 PDT 2009,My hubby is the cheesiest between the two of us . 
Thu May 28 23:23:21 PDT 2009,@edluvsulots Ah! OMG! I didn't know you had a twitter! 
Thu May 28 23:23:21 PDT 2009,"@Isil_Loves_Mcr The one vote every 20 mins is annoying, but I've been voting all day. "
Thu May 28 23:23:22 PDT 2009,@givememyremote Enjoyed the dance chat earlier tonight. Had a prior commitment so couldn't stay. 
Thu May 28 23:23:22 PDT 2009,@perkana Pleasure hope you enjoy your special day. 
Thu May 28 23:23:22 PDT 2009,Good morning world!  Say after me &quot;Yippppeeeee! It's Friday!!!!!&quot; 
Thu May 28 23:23:22 PDT 2009,@mitchelmusso if u come to Arkansas I can promise u I will be there! 
Thu May 28 23:23:23 PDT 2009,@cosmicvoid -snicker- is that a no to a pb&amp;j cake? 
Thu May 28 23:23:23 PDT 2009,"Worked a 13 hour day. Time to sleep, then golf in the morning! "
Thu May 28 23:23:26 PDT 2009,now talking to TYTY on facebook 
Thu May 28 23:24:48 PDT 2009,"@upscale Hey I should apply for that job.  @KING5Seattle re: John Curley I'm silly, articulate, and a snazzy dresser to boot. LOL"
Thu May 28 23:24:49 PDT 2009,is watching BOYS BEFORE FLOWERS D  i LOVE kim bum  so cuteee ;}
Thu May 28 23:24:50 PDT 2009,Gotta love a late night booking!  Working with @laurelmcconnell on this one! Yay!!
Thu May 28 23:24:50 PDT 2009,Just landed in Las Vegas! 
Thu May 28 23:24:50 PDT 2009,@EnterPeace Thank you.  Ok I will! 
Thu May 28 23:24:51 PDT 2009,"@aimizubouken If you're Aishah, the answer is yes.  If not, well, nice to meet you anyway. "
Thu May 28 23:24:52 PDT 2009,yay a long weekend  off 2 gore 2moro which is gonna b kewl
Thu May 28 23:24:52 PDT 2009,Live your life &amp; cherish those that God puts in your path. Enjoy your destiny &amp; never let it become something that's stagnant &amp; boring. 
Thu May 28 23:24:52 PDT 2009,"you are a good person, did you know that? - that was the first mail I read this morning "
Thu May 28 23:24:52 PDT 2009,"@Harmerj Thanks a lot, Jeremy! my sister  will be very happy to hear that... Hope you aren't suffering from jet lag anymore "
Thu May 28 23:24:52 PDT 2009,"@kotiqq aw your so gay! suppose to watch it with me, its okay .haah ew nice 3d glasses "
Thu May 28 23:24:53 PDT 2009,@followmyonanow hehehehe. ok.  bye. 
Thu May 28 23:24:53 PDT 2009,"@awenya @phusionade I have to agree with you. I hope I won't have to code for IE6 anymore, haaaaah "
Thu May 28 23:24:53 PDT 2009,@planetrobsite I am LOVING the new pics on your site 
Thu May 28 23:24:54 PDT 2009,@rtaibah that's still really impressive. You could spend a few hours chasing those last few seconds. 
Thu May 28 23:24:54 PDT 2009,@maddenman2000 glad to hear it 
Thu May 28 23:24:54 PDT 2009,Going to sleeeeep. Sweeeeet dreams twittererers. 
Thu May 28 23:24:55 PDT 2009,@mcottmeyer Hey hows you doing? Been reading your blog. All the best for your talk 
Thu May 28 23:24:55 PDT 2009,just found out no one in my town tweets.. this is awkward 
Thu May 28 23:24:55 PDT 2009,Logging out. Tweeting on the road (if possible) or later when I get back online.  
Thu May 28 23:24:57 PDT 2009,follow THE OSBOURNE'S ON TWITTER!!!! @MissKellyO @MrsSOsbourne @MrJackO and @OfficialOzzy 
Thu May 28 23:24:57 PDT 2009,@Rashadmccants7 rashad McCants answered when I called! &quot;Wow&quot;. Lmao. That's really what I said tho. Its easy to shock me. 
Thu May 28 23:24:58 PDT 2009,"well everyone, it is that time to say goodnight, God Bless each and every one of you "
Thu May 28 23:24:59 PDT 2009,@metally9 You'll have to read up on what Azkatraz is doin. It'll be pretty much the same (adding in Wizarding World thingy) Bed time now. 
Thu May 28 23:24:59 PDT 2009,@ddlovato i want to know ur single name &amp; its release please spill.. 
Thu May 28 23:24:59 PDT 2009,whoa oh (me vs everyone)-forever the sickest kid ft. selena gomez = fantastic song! 
Thu May 28 23:24:59 PDT 2009,want to give a lil' surprise for mikoo.. 
Thu May 28 23:25:00 PDT 2009,well big surprise i went to go help my girl clean her storage locker and met an amazing guy 
Thu May 28 23:25:00 PDT 2009,Morning twitter 
Thu May 28 23:25:00 PDT 2009,@Soulglow0308 baby sisters graduation but mostly the parentals are celebrating 25years! we are having a ceremony tomorrow sooo YEAH!  &lt;3RN
Thu May 28 23:25:01 PDT 2009,the new bebo smiles are wicked 
Thu May 28 23:25:01 PDT 2009,@tonee how you likeing twitter 
Thu May 28 23:25:02 PDT 2009,@Theresa_E Thanks!! and thanks for the flickr comments 
Thu May 28 23:25:03 PDT 2009,"@jilliandanner oh, baby I would never let @tippyat steal you away from me!! I totaaly want you to adopt me! "
Thu May 28 23:25:03 PDT 2009,"I am now learning Portuguese, and its very easy! "
Thu May 28 23:25:03 PDT 2009,Sixteen candles &amp; weird science! I love these movies 
Thu May 28 23:25:03 PDT 2009,"@dreamofitaly Great twitter list Kathy, I feel very honored to be included.  http://bit.ly/3JE3uC"
Thu May 28 23:25:03 PDT 2009,? ? ? Okay guys..I'm not going to have time to do my FF during the day tomorrow..so i'm doing it now..check my lists and follow my folks! 
Thu May 28 23:25:03 PDT 2009,&quot;He's just a fastfood night.&quot; 
Thu May 28 23:25:03 PDT 2009,"?? I kissed a boy, and I liked it... G'nite everyone! "
Thu May 28 23:25:04 PDT 2009,"@WoWInsider Nope... on main #2. Started as a hunter, now a resto druid. "
Thu May 28 23:25:04 PDT 2009,"@hedra  I forgot to grab them from baby girls' room tonight so I'll be doing them tomorrow... I dry, but will try line drying this summer"
Thu May 28 23:25:04 PDT 2009,The Fresh Prince of Bel-Air. 
Thu May 28 23:25:04 PDT 2009,"@ddlovato Living easy, livin' free... Season ticket, on a one - way ride... Asking nothing, leave me be... Taking everything in my stride "
Thu May 28 23:25:05 PDT 2009,@dianechia should be so 
Thu May 28 23:25:05 PDT 2009,@nokiamobiletalk never realized lcg was a former game developer. The &quot;games&quot; in their name finally makes sense 
Thu May 28 23:25:08 PDT 2009,"actress status, so this is the last you'll hear from me in a while! "
Thu May 28 23:25:08 PDT 2009,@Yung_Cordi which will make the whole thing even better love 
Thu May 28 23:25:08 PDT 2009,bought two new shorts from Aeropostale 
Thu May 28 23:25:08 PDT 2009,sleep with my eyes open 
Thu May 28 23:25:09 PDT 2009,@PerezHilton heey !! Madonna's publicist  coool 
Thu May 28 23:25:10 PDT 2009,@jonbergan @PursuitBrooke Thanks for the #FF props guys. Much appreciated 
Thu May 28 23:25:10 PDT 2009,"@kantrn I remember freshman year when I got sick.. you made me a theraflu  Cured me of all my maladies! ...To this day, I love the stuff"
Thu May 28 23:25:10 PDT 2009,@jarod_ I have a raincoat for them. I luv taking photos in the rain 
Thu May 28 23:25:11 PDT 2009,@stephd23 do you have to charge the battery overnight ? If so I might have to find a place to do it so sheree will not find it 
Thu May 28 23:25:11 PDT 2009,"@1_50_1 LOL! You're a cheeky boy! Ok, I'll see what I can do with your music - I might be able to get it around YAY! "
Thu May 28 23:25:12 PDT 2009,Madonna &quot;4 Minutes&quot; ? http://twt.fm/135777 - Hell yeah! This is my jam biznitch! 
Thu May 28 23:25:13 PDT 2009,My letter to Empire Magazine is in (again) if your a reader. 
Thu May 28 23:25:13 PDT 2009,"@Record_Attempt so for those of us that haven't yet experienced the free Wodonga wifi, waiting will provide sunshine and rainbows "
Thu May 28 23:25:14 PDT 2009,@maoviedo i know whats better. A ice cold glass of diet coke! 
Thu May 28 23:25:15 PDT 2009,Has a very smart puppy. 
Thu May 28 23:25:15 PDT 2009,"Morning all! Couldn't sleep well, but OMG the Hamlet BBC official announcement. That's just made my day! "
Thu May 28 23:25:15 PDT 2009,"got really far in her book, and predicted almost everything  goodnight loves."
Thu May 28 23:25:16 PDT 2009,@Ryleez  good its friday 
Thu May 28 23:25:16 PDT 2009,Now I'm ready to run and throw things!  See you all later ;D
Thu May 28 23:25:16 PDT 2009,cherry cake 
Thu May 28 23:25:16 PDT 2009,My little shiba inu makes everything ok. Rub vixen for a minute and you smile and her leg shakes 
Thu May 28 23:25:16 PDT 2009,between gym and rain a wet start to the day. business as usual then communion service at 6 followed by madama butterfly 
Thu May 28 23:25:16 PDT 2009,@katie_kincaid bahahahaha true. it is him hehe 
Thu May 28 23:25:16 PDT 2009,thanks for following me. I will follow you back soon 
Thu May 28 23:25:16 PDT 2009,"im up, &amp; showered! now i have an hour to do my make-up, dry my hair &amp; get dressed. sorted. i might pack my bag for today too "
Thu May 28 23:25:17 PDT 2009,"@Urbanista Couldn't help noticing your tweet 'bout new home owner gifts, it's one of the things we do, very well  www.theuptowngiftbox.com"
Thu May 28 23:25:17 PDT 2009,@SnailSlime awe darn. But in any case I'd still like to do it.  Crochet baby clothes. And booties. AWE. 
Thu May 28 23:25:17 PDT 2009,@druey I guessed that; was just being a smart you know what 
Thu May 28 23:25:17 PDT 2009,GF booked us tix to Frisco! Goodnight.   http://myloc.me/1XJK
Thu May 28 23:25:17 PDT 2009,@angelica_yo come! Camille should ask you right now or already has. Haha 
Thu May 28 23:25:18 PDT 2009,in Prince Rupert . . .  getting ready for my sisters wedding! 
Thu May 28 23:25:18 PDT 2009,"@carocat HAVE to be way more than it's worth. If I were you, I'd take a box to a thrift store and get my own instead! "
Thu May 28 23:25:18 PDT 2009,off to work. exciting day today 
Thu May 28 23:25:18 PDT 2009,good day today....good night 2 ery1 ............ i loveeee kesha! nd missssss her rofl  remember ! we gon be drinkn margaritas on da beach
Thu May 28 23:25:19 PDT 2009,@paul_steele you sound very happy this morning 
Thu May 28 23:25:19 PDT 2009,Reading the &quot;book thief&quot; as fast I can without missing any details. I &lt;3 Spaghetti. 
Thu May 28 23:25:19 PDT 2009,Missing my boyfriend like crazy! I need a vacation thats for sure! Wink Wink VA here i cme 
Thu May 28 23:25:20 PDT 2009,@leezadlf lol. no it was a decaf organic green tea with milk. o di ba caffeine-free. 
Thu May 28 23:25:20 PDT 2009,@tamcan what channel? 
Thu May 28 23:25:20 PDT 2009,leaving to school to check out the spring&quot;party&quot;. 
Thu May 28 23:25:20 PDT 2009,"Goodnightt.  holy shit. Its 12..  I'm old now, and I rarely go out..  &lt;333"
Thu May 28 23:25:21 PDT 2009,@MPFranco I have an unlimited meal plan next year so you will never be hungry  plus @g_eazy aparently knows how to steal food from us lol
Thu May 28 23:25:21 PDT 2009,"@sanjukta  base brown  sleeveless tee with multicolor linings and blue  little faded jeans folded till knee , got it "
Thu May 28 23:25:22 PDT 2009,@sanjukta # girltalk.. accessory..just bought these georgeous earrings from Aldo.. * 3 of them 
Thu May 28 23:25:22 PDT 2009,been a great day...good night friends 
Thu May 28 23:25:22 PDT 2009,@djELITE Right on! Saturday....gonna take the kids to see &quot;Up&quot; 
Thu May 28 23:25:23 PDT 2009,I am an e-book ... Dont try to open and read ... i might be a virus  ...
Thu May 28 23:25:23 PDT 2009,"@daagaak very true  but have you tried finding a Cocoa book that goes deep into any topics, it's the only one I have found "
Thu May 28 23:25:23 PDT 2009,@RMNH thnx for video! 
Thu May 28 23:25:26 PDT 2009,"@calbo belated congrats on baby! As a mother of four I can honestly say, thank god it's not me. "
Thu May 28 23:25:24 PDT 2009,i washed my pencil case ! finally !  lol
Thu May 28 23:26:31 PDT 2009,oh dear is it followfriday again already?? I'll have to do mine a bit later 
Thu May 28 23:26:32 PDT 2009,@jimconnolly Hi Jim! I am sorry to be a stranger. I have been working hard on a new book. Here is my apology.  http://bit.ly/17HWNx
Thu May 28 23:26:32 PDT 2009,@fieza46 awww thanks so much! 
Thu May 28 23:26:33 PDT 2009,just got back from the most amazing show ever! gah i love eye alaska  going to bed now..nightey night! ...Roll right over...;]
Thu May 28 23:26:33 PDT 2009,@mymanjon That's a lot of ribbons. Good luck! Hope the camp goes well. 
Thu May 28 23:26:34 PDT 2009,Thanks. Your the best 
Thu May 28 23:26:34 PDT 2009,@ddlovato definitely!!! haha you're so cute it's only been like a couple hours 
Thu May 28 23:26:35 PDT 2009,poker can be addictive 
Thu May 28 23:26:35 PDT 2009,back in san diego with the new toy 
Thu May 28 23:26:35 PDT 2009,@ddlovato Yes it has!!!!! PLLLLEEEAASSSEEEEE!!!!!  I'll be your best friend 
Thu May 28 23:26:36 PDT 2009,@markhoppus i'll take a couple! haha 
Thu May 28 23:26:36 PDT 2009,"@sidin good read  Btw, wonder why so many companies have just stopped speaking to their employees. Death of the old management ways?"
Thu May 28 23:26:36 PDT 2009,1 Year of Making Videos with Elizabeth - http://tinyurl.com/amboproductions - Happy Birthday Ambo 
Thu May 28 23:26:37 PDT 2009,"Don't forget your sunscreen, bring a hat, and canned food -- we're not telling you again! PLEASE RETWEET  (via @MITM4EFresno)"
Thu May 28 23:26:37 PDT 2009,"@crystaljo330 anytime...well not really anytime, but I'm happy I was useful for something today! thanks for talkin "
Thu May 28 23:26:37 PDT 2009,"@BrisbaneGirl Probably would if I was in Brisbane, but I'm going to boogie down with The Revenge and Audun at Elsewhere instead. "
Thu May 28 23:26:38 PDT 2009,"@SarahKSilverman u basically have an imaginary hacky sack... kick ur feet, throw ur knees up and your chest into it... its sweet 2 music "
Thu May 28 23:26:38 PDT 2009,If you didn't go to the LIVE TNB blogcast. you can get the download and listen to @anea 
Thu May 28 23:26:38 PDT 2009,"@SiDawson yes, non pornographic would be best, thanks for asking though.. "
Thu May 28 23:26:38 PDT 2009,"hmmmmm... I surely have my eye on someone!!! Yummmmmm!!! &quot;Let's play a love game, love game&quot;!!! "
Thu May 28 23:26:39 PDT 2009,@MadisonMitchell i am following the 14th person in that list 
