0,Fri May 22 04:56:18 PDT 2009,"@FakerParis *giggles* yeah, listening too, but my i canï¿½t sill log in at blip.fm *grrr* my pc doesnï¿½t work yet "
0,Fri May 22 04:56:18 PDT 2009,That was supposed to be an upside down smile. 
0,Fri May 22 04:56:19 PDT 2009,Trying to cheer myself up but i have no one to talk to 
0,Fri May 22 04:56:23 PDT 2009,my house is so cooooooold. 
0,Fri May 22 04:56:23 PDT 2009,"@natalieismint NIccee to knoww, PE "
0,Fri May 22 04:56:27 PDT 2009,"@bonbonfire actually, thanks for reminding me about that. i forgot that was an easy symptom to notice. ergo, my allergies are killing me. "
0,Fri May 22 04:56:32 PDT 2009,blï¿½ï¿½ï¿½ i have to do homework this whole weekend 
0,Fri May 22 04:56:33 PDT 2009,@GuySebastian  your day sucks!
0,Fri May 22 04:56:34 PDT 2009,Bad news guys. Philippines has confirmed the first case of Swine Flu. 
0,Fri May 22 04:56:37 PDT 2009,one is eating many flapjacks. have heard they cure all ails and I need that today 
0,Fri May 22 04:56:37 PDT 2009,"@definatalie I'm sorry  I'm so hormonal, I hated myself and I couldn't leave the house "
0,Fri May 22 04:56:37 PDT 2009,"@yelyahwilliams hey,hayley! the movie award day come's realy fast! I wan't vot for paramore, but i just can't sign up!! i'm so MAD! "
0,Fri May 22 04:56:39 PDT 2009,"@viaaubrey EWWW This 'hottie anna' chick was following me, and I went to her twitter, clicked on the link, Sooooo saw her nudes. "
0,Fri May 22 04:56:41 PDT 2009,I want a glass of wine but all my reds were opened too long ago! 
0,Fri May 22 04:56:43 PDT 2009,"@sassela AHH our thrift stores have nothing worth buying, not unless you're a bum "
0,Fri May 22 04:56:46 PDT 2009,"Good morning. Today is a day in which I completely wish I could sleep the whole day and skip school, but I can't. "
0,Fri May 22 04:56:46 PDT 2009,"I'm really upset Steve Buscemi was fake  Next it'll be Jimmy Carr, Stephen Fry and Greg Wallace - maybe even me!"
0,Fri May 22 04:56:46 PDT 2009,Its too early for me to b awake n a fri.!  
0,Fri May 22 04:56:50 PDT 2009,nino hurt his paw 
0,Fri May 22 04:56:53 PDT 2009,@courts93    Oww courtneyyy  finee tell her seein as ur in da sme lesson okayy (: wah u do DO SOME WORK LOL
0,Fri May 22 04:56:54 PDT 2009,my itunes has gone dodgyyyy 
0,Fri May 22 04:56:54 PDT 2009,@libraryninja Shame   so did we.  If she wins maybe you can meet her at the Awards Ceremony in November
0,Fri May 22 04:56:58 PDT 2009,@BrokenStruggle to much waffle &amp; not enough drinking going on. he's a less annoying version of numpty! &amp; he's not you which makes me 
0,Fri May 22 04:56:58 PDT 2009,i need a car holy crap 
0,Fri May 22 04:56:59 PDT 2009,1 hour of me apologizing &amp; reassuring; 5 minutes of her breaking up with me. Must've been a much more terrible boyfriend than I realized. 
0,Fri May 22 04:57:06 PDT 2009,@kirstyrawrr haha i wiish!  they should be real.
0,Fri May 22 04:57:06 PDT 2009,Last day at Albion 
0,Fri May 22 04:57:07 PDT 2009,@BLSeverance summative meeting.  I also don't have anyone to answer my Dark Hunter questions as I'm reading and that seriously sucks.
0,Fri May 22 04:57:07 PDT 2009,youtube is being stupid now 
0,Fri May 22 04:57:08 PDT 2009,"@ChrissMari I'm glad I'm missing it. Who's he playing, Mammy? http://is.gd/CkZn "
0,Fri May 22 04:57:13 PDT 2009,@AMM1212 Ahhh 3 man...I will miss you.  
0,Fri May 22 04:57:14 PDT 2009,Rumors of an upcoming X2...I haven't even owned my X1 for 3 months 
0,Fri May 22 04:57:15 PDT 2009,"@natalietran A friend and I were seriously talking about it, but I'm not going to be there sadly  I'm going to the Luminous concert, tho."
0,Fri May 22 04:57:17 PDT 2009,whacked @topherhelper in the head while opening the car door 
0,Fri May 22 04:57:19 PDT 2009,"Well, bags of fun I'm going to have burning this lot off tonight    http://yfrog.com/0umftj"
0,Fri May 22 04:57:21 PDT 2009,frozen like a popsicle and talking to ppl lol and waiting for my dinner 
0,Fri May 22 04:57:29 PDT 2009,@TeeBiscuit The rolls are amazing! so much better than bread! And bonus refreshers seals it! Sorry about the toe  Damn inertia!
0,Fri May 22 04:57:30 PDT 2009,@vinithasaira i have seo classes on sunday    
0,Fri May 22 04:57:32 PDT 2009,getting ready to hit the town.. although the boy i want to see is going home 
0,Fri May 22 04:57:32 PDT 2009,@lizcable it's a very annoying twitter bug liz - many people are suffering from it - twitter is 'working on it' ... 
0,Fri May 22 04:57:35 PDT 2009,Waking up and wishing that I had just had a really bad dream last night instead of loosing family 
0,Fri May 22 04:57:42 PDT 2009,well.. the weather is atrocious and my feet are ice. nothing's gonna stop me from studying like hell this weekend! not even feeling sick. 
0,Fri May 22 04:57:43 PDT 2009,@manigh ?? ???? 
0,Fri May 22 04:57:44 PDT 2009,"i think after being home from holiday for 3 days, it's about time i unpack my suitcase "
0,Fri May 22 04:57:45 PDT 2009,@lesliereuben ok. i'm not gonna. you know too much! 
0,Fri May 22 04:57:45 PDT 2009,"Just had the most disgusting milkshake, EVER. It was so thick I couldn't even swallow it  x"
0,Fri May 22 04:57:45 PDT 2009,"Bus left, Veronnica left, Mom has no car  Would one of you like to give me a ride to school?  ...... please?.. http://twurl.nl/bsg3bz"
0,Fri May 22 04:57:48 PDT 2009,"tired, last day of school today, its so sad! "
0,Fri May 22 04:57:51 PDT 2009,thanks @carltimms it's post extraction check up. still numb. 
0,Fri May 22 04:57:54 PDT 2009,Chilling before the joi of crappy work 
0,Fri May 22 04:57:54 PDT 2009,Hmm looks like the iphone is out of action for a while  Call me on work phone if you need me 07818 034392
0,Fri May 22 04:58:05 PDT 2009,"Geography hike today in 2nd, 3rd, and 4th... My feet are gonna hurt!! "
0,Fri May 22 04:58:07 PDT 2009,YUCK Fields of the goth 
0,Fri May 22 04:58:07 PDT 2009,@DrunkStreetHo bitch get on MSN..im bored! 
0,Fri May 22 04:58:09 PDT 2009,Have cycled all over Aylesbury this morning so refueling with crumpets. Evie watching Barbie Thumberlina 
0,Fri May 22 04:58:09 PDT 2009,@porky_xO ms handly maybe? when was that anyway? 
0,Fri May 22 04:58:10 PDT 2009,@breedimetria awwww the baby sick!!!  Good Morning!
0,Fri May 22 04:58:15 PDT 2009,@AndrewTindall I actually feel sorry for you  good luck though! @Annaneko YAYZ! SWORD &gt;: 3
0,Fri May 22 04:58:21 PDT 2009,hayfever time finally arrived. not cool! 
0,Fri May 22 04:58:23 PDT 2009,"@tepachoy hahahah. i know right!!!! because of that one little girl, H1N1 is here... "
0,Fri May 22 04:58:24 PDT 2009,:O i lost one followerrrr! 
0,Fri May 22 04:58:26 PDT 2009, orientation at 8 in the morning.  Fuck college!
0,Fri May 22 04:58:29 PDT 2009,further proof that weathermen don't control the weather...  it's raining on my day off too - no golf for me    yet!
0,Fri May 22 04:58:31 PDT 2009,@toxicanvas ME TOO bops... 
0,Fri May 22 04:58:32 PDT 2009,@beilabs That's a great show. hope they bring it back for another season at least. Looks doubtful though 
0,Fri May 22 04:58:33 PDT 2009,I'm so sick of being sick! I don't want to miss another summer 
0,Fri May 22 04:58:33 PDT 2009,kinda sad I'm not in Boston at LeakyCon right now 
0,Fri May 22 04:58:38 PDT 2009,"@ashleigh92 aww baby  im just gonna go make some eggy bread, mmm, haha, i love you xxx"
0,Fri May 22 04:58:39 PDT 2009,Got woken up at 3 by my crazy dog Seth obsessing over a cat in the front yard. It's now almost 5... still can't fall back to sleep 
0,Fri May 22 04:58:39 PDT 2009,had a quick chat with the bro...gosh I miss him sooo much 
0,Fri May 22 04:58:43 PDT 2009,Anyone care to tell me how to win my case on Tuesday because I'm so totally going to lose. 
0,Fri May 22 04:58:45 PDT 2009,Workin 24 in Petersburg    .....txt  n  keep me company.....
0,Fri May 22 04:58:46 PDT 2009,"@stii yip, i know, i was kinda sad not to see kohana on that list. "
0,Fri May 22 04:58:51 PDT 2009,"@foxybacon @mikasounds just read it, a random Marriage, OKAY   Lets hope she has curves in all the right places. "
0,Fri May 22 04:58:54 PDT 2009,Going to school... My worst nightmare 
0,Fri May 22 04:58:55 PDT 2009,"just drank a full carafe of oj, now I feel like shit "
0,Fri May 22 04:59:02 PDT 2009,wants to get hugged! 
0,Fri May 22 04:59:05 PDT 2009,@TheBeerLady_ So sorry to here   pets are part of the family.
0,Fri May 22 04:59:06 PDT 2009,i miss cuddling w/ B the most w/ going back to work (duh) yesterday it was only for 10 min before bed 
0,Fri May 22 04:59:08 PDT 2009,"Minchin wise, fridays are the worst. I feel a littlf sick gaving to go in  ."
0,Fri May 22 04:59:11 PDT 2009,"As of today, in the job three years. *hangs head in shame* "
0,Fri May 22 04:59:12 PDT 2009,why must love be so painful? 
0,Fri May 22 04:59:20 PDT 2009,"tomorrow is gonna be exciting/tense, we (Falkirk) could get relegated "
0,Fri May 22 04:59:22 PDT 2009,I really wish I could wear flip flops to work. I don't wanna wear shoes 
0,Fri May 22 04:59:22 PDT 2009,"My cat's paw is swollen loads and he's limping  I think he was stung by a bee or something, but anything could have happened tbh..."
0,Fri May 22 04:59:22 PDT 2009,@viaaubrey ahahaa! I hate when creepers try to follow me.  I've had the same girl try to follow me three times in like 2 days. sick
0,Fri May 22 04:59:25 PDT 2009,..STILLL SAAD..MAAD..haven mixed emotions..  I REEAALLY dont wanna leave my pplz. I LOVEE YOU GUYS  &lt;3
0,Fri May 22 04:59:27 PDT 2009,@MakenzieDawn thanks so much!! Sorry about the mishap!  hopefully things get better!
0,Fri May 22 04:59:27 PDT 2009,"just got caught in the rain walking back from asda, in my tshirt! "
0,Fri May 22 04:59:27 PDT 2009,"@kissability sorry we didn't get to meet, but I do hope you're ok. "
0,Fri May 22 04:59:32 PDT 2009,"On the way to school, ugh. Late. "
0,Fri May 22 04:59:32 PDT 2009,Struggling with my forward job plan - EDRMS bit is either one line or 3 and a half pages! Can't seem to get anywhere in the middle 
0,Fri May 22 04:59:35 PDT 2009,It will be windy each afternoon on the coast this wknd- great for kite-flying on the beach- not so great for crabbing/fishing- choppy 
0,Fri May 22 04:59:37 PDT 2009,Okay 10 more mins of rest b4 I have 2 put my contacts in. My eyelids still feel like its lined with sand paper 
0,Fri May 22 04:59:38 PDT 2009,Shit hits the fan! MD tries my number he got from outlook. Wrong one there. He lashes out at HR and IT. Everybody hates me now. 
0,Fri May 22 04:59:38 PDT 2009,#SaveEarl -&gt; Besides the comedic timing and scriptwriting is first rate. Don't banish me to &quot;My Name Is Earl&quot;re-runs  
0,Fri May 22 04:59:43 PDT 2009,may have to uninstall SQL2008  &amp; start again
0,Fri May 22 05:00:00 PDT 2009,"@xoVictoria ahhhh, i didn't realize what I had typed the first time until I looked at it again.  my bad "
0,Fri May 22 05:00:03 PDT 2009,"Hate it when my kids are sick.  At least the big ones hit the bowl when they puke 2 year old, not so much "
0,Fri May 22 05:00:04 PDT 2009,Up all night with a sick kiddo  Hoping he'll have a quick recovery so he can enjoy the weekend!! Poor baby.
0,Fri May 22 05:00:05 PDT 2009,@Paul_Barnard The silent treatment. 
0,Fri May 22 05:00:06 PDT 2009,Sigh...vacation is officially over 
0,Fri May 22 05:00:09 PDT 2009,i'm studying and i do not have time for anything more! 
0,Fri May 22 05:00:12 PDT 2009,I feel like shit and i really dont want to be at work right now 
0,Fri May 22 05:00:13 PDT 2009,WHATS WRONG W/MY LAPTOP???? Ima cry in a minute 
0,Fri May 22 05:00:14 PDT 2009,"Crap, CBS cancelled Without A Trace !! No more Jack Malone "
0,Fri May 22 05:00:16 PDT 2009,"Building new PC. Component manufacturers - thank you for making it so easy to install your products, I love a challenge "
0,Fri May 22 05:00:20 PDT 2009,@Kaiylie at least you don't have to spend it invigilating... 
0,Fri May 22 05:00:26 PDT 2009,@neurosceptic Oi! Mister! I had to unfollow you 'cause you were going mental with the suggestions. My laptop screen is only small  
0,Fri May 22 05:00:28 PDT 2009,@thegirlsilver Are they making you return the shopping ? 
0,Fri May 22 05:00:31 PDT 2009,@hisaming The  #Coktup started in the wrong time. End of sem and exam time. I got exams on 25th. And Dad wouldnt let me get out.. 
0,Fri May 22 05:00:32 PDT 2009,Oooo.. Looks like we are in for a treat... MORE RAIN TODAY!!! 
0,Fri May 22 05:00:33 PDT 2009,has messed her day up already...stupid katelin 
0,Fri May 22 05:00:34 PDT 2009,ouch i injured myself on a baguette 
0,Fri May 22 05:00:37 PDT 2009,"i keep reading 'T-Mobile Austria' thinking it says 'T-Mobile Australia'... so i am all like, damn "
0,Fri May 22 05:00:38 PDT 2009,"@bryanboy Oops. So Sorry, I thought you were someone else. OMG... Major screw up. I hope you forgive, I am so sorry "
0,Fri May 22 05:00:42 PDT 2009,isn't very well 
0,Fri May 22 05:00:42 PDT 2009,Thinks lunchtime is over and has to go back to work. 
0,Fri May 22 05:00:50 PDT 2009,"Fark, hope Gamble is ok "
0,Fri May 22 05:00:50 PDT 2009,Morning Tweethearts!!!!!  T.G.I.F!!!!!!!  What's on yall agenda????  Wish I was goin to Miami too....  
0,Fri May 22 05:00:51 PDT 2009,@Kateisgreat5285 I am lost. Please help me find a good home. 
0,Fri May 22 05:00:56 PDT 2009,Good night twitterverse. So tired tonight but had a gr8 time with my fiance Chris. At hm now and geez my dogs fluffs r off the charts 
0,Fri May 22 05:00:58 PDT 2009,Washing dishes by hand this morning since dishwasher is leaking. Have to wait until Wed. for repairs 
0,Fri May 22 05:00:58 PDT 2009,"really sad that the best weather day of the weekend is today, and i will be stuck in the office "
0,Fri May 22 05:00:59 PDT 2009,"TGIF !!!  It's 7am, is that too early for cocktails?  "
0,Fri May 22 05:00:59 PDT 2009,&quot;maybe gini coefficients are too complicated for us?&quot; and I thought I was working for a science company 
0,Fri May 22 05:01:00 PDT 2009,really doesn't want to go to work. 
0,Fri May 22 05:01:00 PDT 2009,@a_biao It's a bit like Buckingham Palace - they do it for the tourists. ;-) Only the uniforms aren't as pretty 
0,Fri May 22 05:01:01 PDT 2009,I cant seem to come up with a name for my design company  any suggestions? If i pick it ill give you $20 lol
0,Fri May 22 05:01:03 PDT 2009,@deanscotland Thanks Dean...oh even just seeing those words non-tweeting makes me sad!!  lol You have a good one too!
0,Fri May 22 05:01:03 PDT 2009,forgot its bank holiday weekend - towns full of kids 
0,Fri May 22 05:01:04 PDT 2009,"Done with the cells -planned for little work on Sat, Sun, &amp; Mon (holidays!), but will still have to come in.  Lunch now! no rain,plz! "
0,Fri May 22 05:01:10 PDT 2009,Nice &amp; sunny outside.. but VERY windy  Why is UU/HU campus always so windy??
0,Fri May 22 05:01:13 PDT 2009,http://twitpic.com/5opwi - @iamellaa miss our nerdy ways already  i need to make your painting asap!
0,Fri May 22 05:01:13 PDT 2009,@DavidLoxley u smell of pee!!!!! I can't have a bath or shower yet cuz mummy said she is cleaning them i feel dirty!!! me no likey  miss u
0,Fri May 22 05:01:14 PDT 2009,@lyth  ill be at work tomorrow. but we can get peoples together for a meet if you want. check when we are all free and stuffs xD
0,Fri May 22 05:01:18 PDT 2009,@ssmith190194 later ;) I have to clean the house :| I'm never going to get to study! 
0,Fri May 22 05:01:20 PDT 2009,I have the worst stiff neck  help me!!! Tell me what do to I have plans and can't have one now go away come back another day
0,Fri May 22 05:01:23 PDT 2009,so I woke up to a terrible start  my Iphone is off! I guess somebody  found out it wasn't supposed to be on! It was fun while it lasted!
0,Fri May 22 05:01:25 PDT 2009,Going to corp VPN so that's me offline 
0,Fri May 22 05:01:27 PDT 2009,"@jamie_oliver Hi Jamie, what is this #JamiesTwitchen malarky, I'm new to Twitter? "
0,Fri May 22 05:01:31 PDT 2009,"yaaas, i beleive mr twitter has come to his senses &amp; decided  to work! working tonightly, how shiiiiiite "
